id,similiar_items
3326424,"[[0.28961712438149712, 3324813], [0.15234355470011141, 2955277], [0.13776430815670063, 3325107], [0.12245638604686199, 3336786], [0.12067066934091548, 2974400], [0.11170320851912596, 3049357], [0.10146825845918603, 3059208], [0.10081581992698775, 3251971], [0.086769274509214692, 3007098], [0.086762220466574724, 2892381], [0.086729212056451704, 3007103], [0.0855432022976719, 2969325], [0.0855432022976719, 2922176], [0.082151471018248878, 3315045], [0.080521260526598415, 3302517], [0.077538210818850734, 3116241], [0.070938738081913116, 3219637], [0.069637584661617735, 3184023]]"
3326436,"[[0.055314031286764494, 3219670], [0.053363870647055799, 3324813], [0.049811067046514092, 3049357], [0.047762162152272636, 3251971], [0.046213285169325373, 3326424], [0.045230068275692495, 2955277], [0.044291824265724623, 3295521], [0.043222144309809245, 3291285], [0.042183780119292101, 3007268], [0.041715180282582545, 3380862], [0.040494559224456196, 3291276], [0.039985738402590329, 3380853], [0.039189850072314653, 3315045], [0.037881596634127067, 3291237], [0.037828971310284613, 3325107], [0.035382235703251684, 3336786], [0.034866275274982518, 2974400], [0.034398590435324658, 3126864]]"
3326478,"[[0.18593557411969791, 3335958], [0.18488518880343566, 3330669], [0.18338494464698435, 3336111], [0.18139196591684842, 3336117], [0.17523277923664166, 3336093], [0.13421300108239903, 3018793], [0.13339042849310231, 3060444], [0.132515271749721, 3291285], [0.11745146926115903, 3251410], [0.11704749820827094, 3291276], [0.1148927905867597, 3336150], [0.11281125415648677, 3291237], [0.11234143619122233, 3336159], [0.1123069523101219, 3336177], [0.10290101821583082, 3125718], [0.10267034326880844, 3319230], [0.10158155326439168, 3167283], [0.10158155326439168, 3167745]]"
3326895,"[[0.99999999999999956, 2887981], [0.99999999999999956, 3128859], [0.99999999999999956, 3326895], [0.99999999999999956, 3128598], [0.99999999999999956, 2887641], [0.21629643955798902, 2887901], [0.21629643955798902, 3001683], [0.21629643955798902, 3032688], [0.21629643955798902, 2887501], [0.21629643955798902, 3128520], [0.21629643955798902, 3029193], [0.20568009031925616, 3182475], [0.20568009031925616, 3162501], [0.1863937476255671, 2955382], [0.1863937476255671, 3131904], [0.1863937476255671, 2970130], [0.1863937476255671, 3311214], [0.1863937476255671, 3235997]]"
3326901,"[[1.0000000000000002, 2902126], [1.0000000000000002, 2916481], [1.0000000000000002, 2973445], [1.0000000000000002, 2901821], [1.0000000000000002, 3148869], [1.0000000000000002, 2974065], [1.0000000000000002, 2974570], [1.0000000000000002, 2903161], [1.0000000000000002, 2974365], [1.0000000000000002, 3161763], [0.081377611881466139, 3109584], [0.081377611881466139, 3185958], [0.081377611881466139, 2885173], [0.081377611881466139, 3328737], [0.081377611881466139, 3109689], [0.081377611881466139, 3293592], [0.081377611881466139, 3221947], [0.081377611881466139, 3293688]]"
3326907,"[[0.99999999999999911, 3326907], [0.99999999999999911, 3012888], [0.99999999999999911, 3250591], [0.99999999999999911, 2984415], [0.99999999999999911, 2984570], [0.99999999999999911, 3222577], [0.97693946619958871, 2899206], [0.97693946619958871, 2898521], [0.97693946619958871, 2897721], [0.97693946619958871, 2905526], [0.91608756479677278, 3013118], [0.91608756479677278, 3222562], [0.89344892686910604, 2970305], [0.89344892686910604, 3256918], [0.89344892686910604, 3012963], [0.89344892686910604, 3013038], [0.89207286420211152, 2897826], [0.89078147098412264, 3160659]]"
3326955,"[[0.97781680775184765, 3158013], [0.97781680775184765, 3018738], [0.97781680775184765, 2964010], [0.97781680775184765, 3161670], [0.97781680775184765, 3210607], [0.97781680775184765, 3226876], [0.97781680775184765, 3386574], [0.97781680775184765, 2964095], [0.97781680775184765, 2970345], [0.97781680775184765, 2955907], [0.97692090494381068, 3132300], [0.97692090494381068, 3132060], [0.97692090494381068, 3225826], [0.96735799969307745, 2894616], [0.96735799969307745, 2932687], [0.96735799969307745, 2921921], [0.96641445467621501, 2920566], [0.11036813944289604, 2899251]]"
3326991,"[[0.99999999999999933, 3043473], [0.99999999999999933, 3196836], [0.99999999999999933, 3326991], [0.99999999999999933, 3197187], [0.99999999999999933, 3183918], [0.28314145592724865, 2922046], [0.28314145592724865, 2932847], [0.28314145592724865, 3152097], [0.28314145592724865, 3158187], [0.26597331346137715, 3343062], [0.26597331346137715, 2908866], [0.26597331346137715, 3043923], [0.26597331346137715, 3196809], [0.26597331346137715, 3147174], [0.26597331346137715, 2989855], [0.26597331346137715, 3197301], [0.26597331346137715, 2989685], [0.26440334617942757, 3305760]]"
3327273,"[[0.81289545546674546, 3327360], [0.085247611949451033, 3258589], [0.081987732650761314, 3207153], [0.07506162697176938, 3183777], [0.070648443480171519, 2867643], [0.054187222130058804, 190544], [0.043448390933249377, 3152907], [0.043448390933249377, 3154086], [0.04087360364447274, 3152889], [0.040867600629110733, 3152745], [0.040849052336858531, 3152796], [0.040333868206169375, 2912366], [0.04032947903391855, 3152652], [0.04032947903391855, 3152880], [0.040250004076785667, 3154098], [0.039957838150608729, 3153945], [0.039957838150608729, 3154008], [0.039957838150608729, 3152673]]"
3327291,"[[0.97579842131144268, 3327441], [0.95697305023235002, 3327351], [0.93739322501321842, 3327378], [0.93648867874601316, 3327369], [0.93301916954043407, 3327543], [0.11765867983245935, 3160548], [0.11765867983245935, 3159825], [0.11738954705495358, 3160155], [0.11738954705495358, 3159372], [0.11734610690789832, 3163818], [0.11734610690789832, 3165120], [0.11713891567447858, 3165198], [0.11713891567447858, 3164010], [0.11685029354200308, 3164277], [0.11677091538187487, 3165186], [0.11651030207983855, 3163413], [0.11645449885370059, 3163620], [0.11644795046177976, 3165162]]"
3327351,"[[0.97604760384870015, 3327543], [0.95697305023235002, 3327291], [0.94119103356838985, 3327378], [0.93409057038094667, 3327369], [0.932994355837647, 3327441], [0.11704975869117618, 3160548], [0.11704975869117618, 3159825], [0.1167820187615102, 3160155], [0.1167820187615102, 3159372], [0.11673880343105122, 3165120], [0.11673880343105122, 3163818], [0.1165326844782528, 3165198], [0.1165326844782528, 3164010], [0.11624555605723623, 3164277], [0.11616658870436783, 3165186], [0.11590732415917236, 3163413], [0.11585180973250246, 3163620], [0.11584529523059545, 3165162]]"
3327360,"[[0.81289545546674546, 3327273], [0.08485054228785989, 3258589], [0.081605846982485145, 3207153], [0.074712001989455101, 3183777], [0.070319374396556056, 2867643], [0.053934826767165767, 190544], [0.043246015318378489, 3152907], [0.043246015318378489, 3154086], [0.040683220974554138, 3152889], [0.040677245920271915, 3152745], [0.040658784022980919, 3152796], [0.040145999537088285, 2912366], [0.040141630808895649, 3152652], [0.040141630808895649, 3152880], [0.04006252603332694, 3154098], [0.039771720969029686, 3152673], [0.039771720969029686, 3154008], [0.039771720969029686, 3153945]]"
3327369,"[[0.95742898193200188, 3327378], [0.93648867874601316, 3327291], [0.93409057038094667, 3327351], [0.93407312660668018, 3327441], [0.93170598263230875, 3327543], [0.12097511693384941, 3159825], [0.12097511693384941, 3160548], [0.12069839812928818, 3159372], [0.12069839812928818, 3160155], [0.12065373353780105, 3163818], [0.12065373353780105, 3165120], [0.12044070221936101, 3165198], [0.12044070221936101, 3164010], [0.12014394471472442, 3164277], [0.12006232912786602, 3165186], [0.11979436993664223, 3163413], [0.11973699378881418, 3163620], [0.1197302608178215, 3165162]]"
3327378,"[[0.95742898193200188, 3327369], [0.94119103356838985, 3327351], [0.93878831944307706, 3327543], [0.93739322501321842, 3327291], [0.93497533971308944, 3327441], [0.1172982850441396, 3160548], [0.1172982850441396, 3159825], [0.11702997663463216, 3160155], [0.11702997663463216, 3159372], [0.1169866695470556, 3165120], [0.1169866695470556, 3163818], [0.11678011295139328, 3165198], [0.11678011295139328, 3164010], [0.11649237488384598, 3164277], [0.11641323986324013, 3165186], [0.11615342483359604, 3163413], [0.11609779253570492, 3163620], [0.11609126420185659, 3165162]]"
3327441,"[[0.97579842131144268, 3327291], [0.95719352185303597, 3327543], [0.93497533971308944, 3327378], [0.93407312660668018, 3327369], [0.932994355837647, 3327351], [0.13422731591432704, 3163413], [0.13044722762689479, 3159825], [0.13044722762689479, 3160548], [0.13014884229111551, 3159372], [0.13014884229111551, 3160155], [0.13010068055107954, 3165120], [0.13010068055107954, 3163818], [0.12987096930472963, 3164010], [0.12987096930472963, 3165198], [0.1295509762785729, 3164277], [0.12946297035382862, 3165186], [0.1291121619057444, 3163620], [0.12910490175653397, 3165162]]"
3327459,"[[0.37997844912956336, 3327567], [0.078798764691964049, 3068909], [0.07411517666112849, 3296478], [0.073583559531262513, 3300195], [0.072458812173604767, 3298620], [0.071598028025582489, 3300186], [0.070601168441649806, 3300177], [0.065044001368533236, 3296625], [0.057859462605788586, 3149814], [0.057859462605788586, 3148272], [0.057859462605788586, 3149943], [0.057709147548366646, 3149529], [0.057709147548366646, 3149604], [0.057709147548366646, 3149694], [0.057709147548366646, 3149838], [0.057641396557777079, 3149751], [0.057556844694379661, 3149577], [0.057518957022390689, 3148362]]"
3327483,"[[0.10272585957018394, 2890051], [0.10258884364534493, 2898016], [0.085302505240943446, 3306714], [0.085272661987343235, 3306753], [0.085269852862297865, 3306723], [0.084993971431876481, 3305088], [0.084932107102646717, 3305070], [0.084932107102646703, 3305124], [0.082644768133473254, 115281], [0.082233390724518102, 115283], [0.08011441519980457, 3308793], [0.078929059079936553, 3309672], [0.07805551151043813, 3309585], [0.07790467886881354, 2890296], [0.077596736932830659, 3308757], [0.075353995725751979, 3308769], [0.074196048897082784, 2890251], [0.072610193549694807, 3166263]]"
3327537,"[[0.061387087978196628, 3306255], [0.057187197072973615, 3146757], [0.055309742168233866, 3149814], [0.055309742168233866, 3148272], [0.055309742168233866, 3149943], [0.055166051115887661, 3149529], [0.055166051115887661, 3149604], [0.055166051115887661, 3149838], [0.055166051115887661, 3149694], [0.05510128574040047, 3149751], [0.055020459864152403, 3149577], [0.054984241806211871, 3149547], [0.054984241806211871, 3148362], [0.054763317967604822, 3311364], [0.053428649468142117, 3149850], [0.053428649468142117, 3149988], [0.053340246331208194, 3149778], [0.053340246331208194, 3149949]]"
3327543,"[[0.97604760384870015, 3327351], [0.95719352185303597, 3327441], [0.93878831944307706, 3327378], [0.93301916954043407, 3327291], [0.93170598263230875, 3327369], [0.13353619820785867, 3163413], [0.12977557306717605, 3160548], [0.12977557306717605, 3159825], [0.12947872407582492, 3159372], [0.12947872407582492, 3160155], [0.12943081031386322, 3165120], [0.12943081031386322, 3163818], [0.12920228181864446, 3165198], [0.12920228181864446, 3164010], [0.12888393639189638, 3164277], [0.12879638359736967, 3165186], [0.12844738141299858, 3163620], [0.12844015864528269, 3165162]]"
3327567,"[[0.37997844912956336, 3327459], [0.086917477937670268, 3068909], [0.069706379215542388, 3149850], [0.069706379215542388, 3149988], [0.069591042918475163, 3149778], [0.069591042918475163, 3149949], [0.068559671721598395, 3149814], [0.068559671721598395, 3149943], [0.068559671721598395, 3148272], [0.06838155822853198, 3149838], [0.06838155822853198, 3149694], [0.06838155822853198, 3149604], [0.06838155822853198, 3149529], [0.068301277744330438, 3149751], [0.068256562226605977, 3149742], [0.068256562226605977, 3149865], [0.068201089326794112, 3149577], [0.068156194918224194, 3148362]]"
3327918,"[[0.06169829513542327, 269389], [0.053005774161572317, 3389424], [0.0507668088867234, 3314364], [0.050477471443600395, 203065], [0.049835265357910469, 3112542], [0.048867694219724034, 3109203], [0.048447436276370368, 3119418], [0.043148299232879495, 3146895], [0.040696102407912313, 3309315], [0.040406952216273884, 3064843], [0.039761619287074071, 3064791], [0.038990696963027836, 2949377], [0.038990696963027836, 2949402], [0.038497596332794273, 168276], [0.037533039451889329, 3120117], [0.036073926904425374, 3337599], [0.035943164338938342, 3198135], [0.035819362245918508, 3109941]]"
3328068,"[[0.13299247059950772, 3146664], [0.10537988835945343, 3294129], [0.097103586903703396, 3294318], [0.096099462521388276, 3294120], [0.095518147677064749, 3294351], [0.071004638965894373, 3295878], [0.060262430928026724, 3294192], [0.04771402322858697, 3121647], [0.036532938464059528, 3294363], [0.031489119682327295, 3223726], [0.029692339901542648, 3224170], [0.02965099958204867, 3195594], [0.029431859047289927, 3198630], [0.023758079278501737, 3132423], [0.022847328345231125, 3122490], [0.022415288661157561, 3308775], [0.022185836414270264, 2991475], [0.022177658015558713, 2999370]]"
3328113,"[[0.065528776811303688, 3198195], [0.064877201218491748, 3198360], [0.05748415867544121, 3198168], [0.056767947590613148, 3111183], [0.056235794284137726, 3291285], [0.055533136159343979, 3198144], [0.05551360879007005, 3198510], [0.0535864660610657, 3291276], [0.053190086361928068, 3198528], [0.052953757214891969, 3055797], [0.052953757214891969, 3055817], [0.052953757214891969, 3111129], [0.05290012243849352, 3198213], [0.052830137492084428, 3145548], [0.052716171073349402, 3055667], [0.052674059885351378, 3055167], [0.052566303951599912, 3145512], [0.05218336662486163, 3145458]]"
3328638,"[[0.99999999999999989, 3214075], [0.99999999999999989, 3109575], [0.99999999999999989, 3109656], [0.99999999999999989, 2927031], [0.99999999999999989, 3221914], [0.99999999999999989, 3293574], [0.99999999999999989, 3328638], [0.99999999999999989, 3185910], [0.99999999999999989, 2883868], [0.99999999999999989, 2885133], [0.99999999999999989, 3209691], [0.89198913499481902, 3320664], [0.88248053824705208, 3320667], [0.082006019299249916, 2901121], [0.080952228626767528, 3004183], [0.074680479440419528, 3159714], [0.074680479440419528, 3182934], [0.074182546300508814, 3003108]]"
3328692,"[[1.0000000000000009, 3222445], [1.0000000000000009, 3185928], [1.0000000000000009, 3293670], [1.0000000000000009, 3328692], [1.0000000000000009, 2980790], [1.0000000000000009, 3293580], [1.0000000000000009, 2884008], [1.0000000000000009, 3214105], [1.0000000000000009, 3300633], [1.0000000000000009, 3109665], [1.0000000000000009, 3209634], [1.0000000000000009, 3209700], [1.0000000000000009, 2885158], [1.0000000000000009, 3221929], [0.065894737891697669, 3291285], [0.064683097835625411, 3291276], [0.063649299115194485, 3322152], [0.063649299115194485, 3322128]]"
3328710,"[[1.0, 3109677], [1.0, 3293679], [1.0, 3300642], [1.0, 3214120], [1.0, 3293586], [1.0, 3221938], [1.0, 3185946], [1.0, 3328710], [1.0, 3209643], [1.0, 3209709], [1.0, 2884048], [0.49654098952382519, 2885173], [0.49654098952382519, 3328737], [0.49654098952382519, 3209718], [0.49654098952382519, 3300651], [0.49654098952382519, 3293592], [0.49654098952382519, 3185958], [0.49654098952382519, 3293688]]"
3328737,"[[0.99999999999999967, 3221947], [0.99999999999999967, 2885173], [0.99999999999999967, 3109584], [0.99999999999999967, 3109689], [0.99999999999999967, 3293688], [0.99999999999999967, 3209655], [0.99999999999999967, 3185958], [0.99999999999999967, 3328737], [0.99999999999999967, 2884058], [0.99999999999999967, 3300651], [0.99999999999999967, 3293592], [0.49654098952382519, 3221938], [0.49654098952382519, 3214120], [0.49654098952382519, 3293679], [0.49654098952382519, 3342240], [0.49654098952382519, 3209709], [0.49654098952382519, 3328710], [0.49654098952382519, 2884048]]"
3328944,"[[0.13072413124154103, 3230725], [0.086932863165927882, 3207138], [0.086597221482237627, 3265330], [0.077055651325613608, 3210667], [0.076382585011521231, 3207075], [0.074884607428681027, 3210328], [0.071336765321616827, 3030668], [0.069424513085097658, 3210562], [0.068842941283352624, 3310962], [0.066933197009022991, 3209835], [0.065323922219822139, 3149313], [0.060169866823007394, 3207207], [0.060103881081129594, 3209946], [0.056995649254544402, 3205950], [0.05676200765679839, 3209895], [0.055300041465717591, 3312993], [0.053729733361084706, 3210703], [0.04901301320210423, 3314847]]"
3329046,"[[0.12111030949447527, 3381819], [0.095137535461032083, 3037098], [0.091820889695248903, 3291276], [0.091754024708151194, 3291285], [0.085073125737439678, 3291237], [0.084588968143157958, 3250930], [0.084297212076952385, 2978295], [0.082959492950488406, 2875638], [0.082758157255484549, 237196], [0.080622843933083957, 2875633], [0.080422888878403459, 2911091], [0.079083487166680871, 2917226], [0.074821621552030093, 2874243], [0.072128467761469167, 2886706], [0.07181748999388593, 2902241], [0.071788421602123703, 3298413], [0.071533273752803966, 3167745], [0.071533273752803966, 3167283]]"
3329247,"[[0.044177259944866251, 3006393], [0.042938470323462895, 3122595], [0.041282153111111067, 3065143], [0.039607291817028774, 3306960], [0.03673233477002049, 3125559], [0.035940772107916706, 3024278], [0.035821914684225131, 3069969], [0.035625171246922605, 2985010], [0.035527541863269098, 3018803], [0.034317232981565374, 3344148], [0.032464608733534073, 3203943], [0.032065443519412679, 3201093], [0.032018741038346059, 3201105], [0.031191103558680554, 3125331], [0.031080508546282377, 3226156], [0.030963136233481611, 3314142], [0.0300304931867942, 3228499], [0.028472979127319546, 3130215]]"
3329838,"[[0.96790632346365324, 2101655], [0.085719193628275236, 3386523], [0.085142216328264755, 2944657], [0.085142216328264755, 3149205], [0.085142216328264755, 2955827], [0.085142216328264755, 3311022], [0.085142216328264755, 2924986], [0.083563988099429082, 3259114], [0.082982972621121087, 2955757], [0.082982972621121087, 3161541], [0.082982972621121087, 2924956], [0.082982972621121087, 3232790], [0.082899082903674953, 2905156], [0.082380603156025772, 3259096], [0.080779353486613345, 3061838], [0.076821145444721392, 3259717], [0.075426073412767164, 2884188], [0.074699787304366494, 3205377]]"
3329889,"[[0.033649051739961182, 3329976], [0.02596720610092966, 3373671], [0.024225482458581051, 3320139], [0.024225482458581051, 3320145], [0.024022462633010829, 3320127], [0.023701216446087605, 3262735], [0.023556398219154735, 2871013], [0.02013349721604387, 2954722], [0.020123209746626878, 3256876], [0.020123209746626878, 3182331], [0.020123209746626878, 3148491], [0.020123209746626878, 3161736], [0.020123209746626878, 3161592], [0.020123209746626878, 3257716], [0.020123209746626878, 2902761], [0.020123209746626878, 3232770], [0.019823826998248677, 2974985], [0.019823826998248677, 3148731]]"
3329973,"[[0.092337242597764324, 3162663], [0.08742980552424312, 3162594], [0.083942904572327948, 3337599], [0.083496375269354078, 3011908], [0.081822682850700351, 269389], [0.076248383884269952, 3224560], [0.076090348223999418, 3127953], [0.071599874323584944, 3335670], [0.068730178232005584, 3219490], [0.068103043005180941, 2916451], [0.067056919849949784, 2898666], [0.065532648468181368, 3119538], [0.064555834794387271, 3040323], [0.063246484180842763, 3035338], [0.063246484180842763, 3032883], [0.06269682591174916, 3125832], [0.062389557587623184, 3003538], [0.06222848317595539, 3319074]]"
3329976,"[[0.05481279962781542, 3044323], [0.044850780178549932, 2898581], [0.042376510439446569, 2894526], [0.041197784390992337, 2884023], [0.0410224239503535, 2898676], [0.0410224239503535, 2998330], [0.040924202843552991, 3002728], [0.040829721594266219, 2967720], [0.034333847324915345, 2989065], [0.03398776827518267, 3262735], [0.033649051739961182, 3329889], [0.033532339490550671, 3313068], [0.032435211980872042, 2884103], [0.03012200265062823, 2882153], [0.029825696644545541, 3201930], [0.029757935890973294, 2884138], [0.029616867432842364, 3320145], [0.029616867432842364, 3320139]]"
3330357,"[[0.1983658152395372, 3330582], [0.19076130506225383, 3333429], [0.17674736722162365, 3330477], [0.15293391411778143, 3181191], [0.11790810212239128, 3234416], [0.11611074117574535, 3291285], [0.11526249562211593, 3335670], [0.095127627437948781, 3291237], [0.090248339035682745, 3125718], [0.088841506556945019, 2959497], [0.087955592764062354, 3291276], [0.083947766631141188, 3137178], [0.08306743671363738, 3150063], [0.08299448805613302, 3150198], [0.082487756958224537, 3150177], [0.082429294868273911, 3149901], [0.082429294868273911, 3150090], [0.078736091413319165, 2870438]]"
3330411,"[[0.16209417898217857, 3004163], [0.059599323446768972, 3058267], [0.04843111102749352, 3069907], [0.041783066219780549, 2871038], [0.041391705336697428, 3010703], [0.023826867055492282, 3291285], [0.023655901039779381, 3291276], [0.022698664970431073, 3152889], [0.022695331267934476, 3152745], [0.022685030696561605, 3152796], [0.022396491901851983, 3152652], [0.022396491901851983, 3152880], [0.022352356438749922, 3154098], [0.022171141192101694, 3291237], [0.021889647174106332, 3153945], [0.021889647174106332, 3154008], [0.021889647174106332, 3152673], [0.021864135015938709, 3153876]]"
3330477,"[[0.17674736722162365, 3330357], [0.1531980294888271, 3330582], [0.13380020989860039, 3333429], [0.1250447171192651, 3291285], [0.10503707580846519, 3291237], [0.098472807838095311, 3291276], [0.096012471376437286, 3125718], [0.094884808630225387, 2959497], [0.094355132010595588, 3150636], [0.094355132010595588, 3152304], [0.094196458609803566, 2869018], [0.094196458609803566, 2899111], [0.094196458609803566, 3007603], [0.094054256168718223, 3167712], [0.094054256168718223, 3168147], [0.094054256168718223, 3168174], [0.094054256168718223, 3167283], [0.094054256168718223, 3167748]]"
3330540,"[[0.21246076318351073, 2917726], [0.14848013051333644, 3295668], [0.13176864532363733, 2917821], [0.11930615459368431, 3333942], [0.11534645759489616, 3297300], [0.11154356337229836, 3295149], [0.10619587911579687, 2917946], [0.082513927586658556, 3131736], [0.060378345788480309, 3184023], [0.058245199343258024, 2891671], [0.05657928482302628, 3116241], [0.054695167677339812, 2975155], [0.054583082296612406, 2967815], [0.052360041449059376, 3059268], [0.052117828194690456, 3057327], [0.05207391820626299, 3057351], [0.050253032012524512, 3264388], [0.044906083278387673, 3369486]]"
3330582,"[[0.1983658152395372, 3330357], [0.15347414373737417, 3333429], [0.1531980294888271, 3330477], [0.10564266120453589, 3291285], [0.10410245860074678, 3181191], [0.10089994584013517, 3164517], [0.093826887851423124, 3335670], [0.091500146829666729, 3291237], [0.084812401928698267, 920790], [0.08250726067161937, 3167781], [0.08250726067161937, 3168189], [0.082452015344538207, 3166014], [0.082452015344538207, 3168057], [0.0824422514228111, 3168240], [0.0824422514228111, 3166290], [0.082429268003355205, 3164790], [0.082429268003355205, 3166098], [0.082411850605652912, 3168111]]"
3330669,"[[0.96079779164750401, 3336117], [0.95996168370028223, 3335958], [0.9596967534054841, 3336111], [0.89623137358925598, 3336093], [0.28454447653658205, 3336150], [0.28197973386522857, 3336177], [0.27896150966382827, 3336159], [0.22221734127230811, 2962257], [0.19123213973502806, 3291285], [0.18488518880343566, 3326478], [0.17917454350564896, 3251410], [0.16028121281884863, 3018793], [0.15929439732720452, 3125718], [0.15138787772418819, 3291237], [0.14754048428633187, 2959497], [0.14603154440413707, 3291276], [0.14092336254838672, 3150063], [0.14079960562852001, 3150198]]"
3330738,"[[0.14694699956687957, 3291285], [0.11871724457135344, 3168189], [0.11871724457135344, 3167781], [0.11863775371257165, 3168057], [0.11863775371257165, 3166014], [0.11862370469586431, 3166290], [0.11862370469586431, 3168240], [0.11860502323958556, 3164790], [0.11860502323958556, 3166098], [0.11857996186382314, 3168111], [0.11836421239465733, 3168252], [0.11833170773662233, 3168198], [0.11831716154345029, 3167745], [0.11831716154345029, 3167283], [0.11831716154345026, 3167712], [0.11831716154345026, 3167748], [0.11831716154345026, 3168147], [0.11831716154345026, 3168174]]"
3331941,"[[0.08227448328397105, 2999410], [0.071222086656390682, 3118977], [0.067094805346334205, 3118947], [0.055727487845966386, 2907196], [0.055171871976122305, 3147561], [0.053122573719853759, 3144288], [0.050186078995483996, 3014908], [0.047402952582145955, 3317397], [0.045921016778306616, 3336063], [0.044937026146675496, 2976815], [0.043630725873131909, 3015983], [0.04335557572228238, 3149754], [0.040446959975034363, 2891126], [0.040236801257479506, 3138204], [0.039374072567951945, 2893746], [0.038711085122071894, 3057381], [0.038644358095046662, 3108849], [0.038605188318295493, 3314928]]"
3333105,"[[0.18135597452265806, 3291285], [0.18122981019127668, 3335877], [0.14979243047674515, 3291237], [0.14903001048323833, 3291276], [0.1433280846902229, 3334827], [0.14219298600662084, 3167283], [0.14219298600662084, 3167745], [0.14219298600662081, 3167712], [0.14219298600662081, 3168174], [0.14219298600662081, 3168147], [0.14219298600662081, 3167748], [0.1420867825762385, 3167613], [0.14193504109921359, 3168045], [0.14188308945894829, 3167682], [0.14188308945894829, 3167787], [0.14188308945894829, 3168024], [0.14185221112234989, 3167634], [0.14185221112234989, 3167553]]"
3333258,"[[0.087831227851674215, 3380355], [0.083833134235541562, 3373641], [0.081145219724550521, 3194895], [0.078168715834261895, 3304902], [0.076799324686132528, 3152133], [0.069800983390404608, 3373671], [0.061110744410508948, 98731], [0.060732025636053892, 3306957], [0.060257547276172788, 3126609], [0.055135271193959674, 3044958], [0.052818701015403959, 3167781], [0.052818701015403959, 3168189], [0.052783334595650773, 3166014], [0.052783334595650773, 3168057], [0.052777084022570975, 3168240], [0.052777084022570975, 3166290], [0.05276877242253946, 3166098], [0.05276877242253946, 3164790]]"
3333309,"[[0.83603391793742821, 3333351], [0.32773215458793403, 3334827], [0.18764760330940469, 3335928], [0.10822811768629964, 3291285], [0.10678968302570691, 3334860], [0.10586084854340347, 3335940], [0.10539853239537179, 3335850], [0.10538970404976028, 3334908], [0.10332371172866786, 3335052], [0.10320641365088477, 3334959], [0.1031545771651582, 3335841], [0.1030538103721972, 3335109], [0.10234463236498592, 3334893], [0.1022996939788428, 3334935], [0.09588395007418124, 3333105], [0.092620303292829331, 3291237], [0.080965788262780281, 3291276], [0.080592067843821585, 3150063]]"
3333351,"[[0.83603391793742821, 3333309], [0.27268204710162386, 3334827], [0.19918044551581104, 3335928], [0.13884581633860277, 3291285], [0.11857720554059017, 3335052], [0.11844259095845697, 3334959], [0.11838310194553181, 3335841], [0.11826745913207984, 3335109], [0.11745358645059134, 3334893], [0.11740201389129004, 3334935], [0.11624256181715309, 3291237], [0.11118752369644719, 3334860], [0.11022043770943916, 3335940], [0.10973908233682191, 3335850], [0.10972989041997126, 3334908], [0.10367543646845913, 3291276], [0.10261846077197928, 3125718], [0.1024876465102455, 3333105]]"
3333384,"[[0.90432448207703897, 3336585], [0.12093033266198709, 3168189], [0.12093033266198709, 3167781], [0.12084935996058402, 3166014], [0.12084935996058402, 3168057], [0.12083504904669677, 3168240], [0.12083504904669677, 3166290], [0.12081601933681296, 3166098], [0.12081601933681296, 3164790], [0.12079049077507066, 3168111], [0.12057071937478189, 3168252], [0.12053760877553045, 3168198], [0.12050987345725882, 3168165], [0.12050987345725882, 3166047], [0.12050987345725882, 3166500], [0.12050987345725882, 3167823], [0.11989537265584638, 3167745], [0.11989537265584638, 3167283]]"
3333429,"[[0.45247361435219402, 3158391], [0.19076130506225383, 3330357], [0.15459996211800867, 3291285], [0.15347414373737417, 3330582], [0.13380020989860039, 3330477], [0.12921239565230511, 3207774], [0.12603798467621496, 3291276], [0.12283493165685913, 2934932], [0.12269240070926332, 3335709], [0.11796474969644867, 3291237], [0.11519580688188073, 3125718], [0.11180684816167763, 2959497], [0.10589740014658765, 3335670], [0.10522388288801821, 3150063], [0.10513147675033346, 3150198], [0.10448958606715454, 3150177], [0.10441553047630299, 3150090], [0.10441553047630299, 3149901]]"
3333942,"[[0.14442460700313237, 2907586], [0.13179695510528686, 2917946], [0.12879347652136078, 3295668], [0.11930615459368431, 3330540], [0.11675734530041464, 2917726], [0.1045713058824559, 2917821], [0.099663673146731871, 3131736], [0.084427529708723831, 3297300], [0.081644011500604061, 3295149], [0.077565096839849385, 3116241], [0.077003854131126467, 2967815], [0.070895174547140422, 3264388], [0.064491015448994937, 3369486], [0.06072521525100652, 3299223], [0.060670767624730323, 3299358], [0.052954996038703482, 2891671], [0.048717034293595071, 2928661], [0.042807719227389809, 3184023]]"
3334155,"[[0.14714553931470298, 2924886], [0.14587014494714562, 3254506], [0.10268856421199005, 3377172], [0.090164751908651988, 3039103], [0.084734969208742614, 3335670], [0.061618139402691195, 3108780], [0.060863600853458918, 3192261], [0.058660920325044059, 3109545], [0.052369212942182108, 3198564], [0.038613450927593863, 3149397], [0.035193930910682035, 2911091], [0.034218136819785271, 3002158], [0.031768792856173768, 3065419], [0.030831659122336211, 3057187], [0.030453442729910532, 212622], [0.030167194070711174, 3160314], [0.028800299967339058, 3230794], [0.028660181084942192, 2966095]]"
